Hoy, 5/26/2026 2:37:31 PM;\\VBoxSvr\machine_malware\windows_exec.exe;Detectados;Objeto malicioso detectado;HEUR:Trojan.Win32.Generic;Análisis experto;Archivo;\\VBoxSvr\machine_malware;windows_exec.exe;Detectados;Troyano;Alta;Análisis heurístico;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:37:32 PM;\\VBoxSvr\machine_malware\windows_powershell_reverse_tcp.exe;Detectados;Objeto malicioso detectado;HEUR:Trojan.Win32.Generic;Análisis experto;Archivo;\\VBoxSvr\machine_malware;windows_powershell_reverse_tcp.exe;Detectados;Troyano;Alta;Análisis heurístico;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:37:32 PM;\\VBoxSvr\machine_malware\windows_shell_bind_hidden_ipknock_tcp.exepetite;Detectados;Objeto malicioso detectado;HEUR:Trojan.Win32.Generic;Análisis experto;Archivo;\\VBoxSvr\machine_malware;windows_shell_bind_hidden_ipknock_tcp.exepetite;Detectados;Troyano;Alta;Parcial;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:37:33 PM;\\VBoxSvr\machine_malware\windows_powershell_bind_tcp.exe;Detectados;Objeto malicioso detectado;HEUR:Trojan.Win32.Generic;Análisis experto;Archivo;\\VBoxSvr\machine_malware;windows_powershell_bind_tcp.exe;Detectados;Troyano;Alta;Análisis heurístico;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:37:52 PM;\\VBoxSvr\machine_malware\windows_powershell_reverse_tcp_ssl.exe;Detectados;Objeto malicioso detectado;HEUR:Trojan.Win32.Generic;Análisis experto;Archivo;\\VBoxSvr\machine_malware;windows_powershell_reverse_tcp_ssl.exe;Detectados;Troyano;Alta;Análisis heurístico;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:37:53 PM;\\VBoxSvr\machine_malware\windows_encrypted_shell_reverse_tcp.exepetite;Detectados;Objeto malicioso detectado;HEUR:Trojan.Win32.Generic;Análisis experto;Archivo;\\VBoxSvr\machine_malware;windows_encrypted_shell_reverse_tcp.exepetite;Detectados;Troyano;Alta;Parcial;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:37:54 PM;\\VBoxSvr\machine_malware\windows_exec.exepetite;Detectados;Objeto malicioso detectado;HEUR:Trojan.Win32.Generic;Análisis experto;Archivo;\\VBoxSvr\machine_malware;windows_exec.exepetite;Detectados;Troyano;Alta;Análisis heurístico;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:37:55 PM;\\VBoxSvr\machine_malware\windows_powershell_reverse_tcp.exepetite;Detectados;Objeto malicioso detectado;HEUR:Trojan.Win32.Generic;Análisis experto;Archivo;\\VBoxSvr\machine_malware;windows_powershell_reverse_tcp.exepetite;Detectados;Troyano;Alta;Análisis heurístico;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:37:56 PM;\\VBoxSvr\machine_malware\windows_encrypted_shell_reverse_tcp.exe00000001petite;Detectados;Objeto malicioso detectado;VHO:Trojan.Win32.Convagent.gen;Protección en la nube;Archivo;\\VBoxSvr\machine_malware;windows_encrypted_shell_reverse_tcp.exe00000001petite;Detectados;Troyano;Alta;Análisis heurístico;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:37:57 PM;\\VBoxSvr\machine_malware\windows_shell_bind_tcp.exepetite;Detectados;Objeto malicioso detectado;HEUR:Trojan.Win32.Generic;Análisis experto;Archivo;\\VBoxSvr\machine_malware;windows_shell_bind_tcp.exepetite;Detectados;Troyano;Alta;Parcial;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:37:57 PM;\\VBoxSvr\machine_malware\windows_meterpreter_bind_tcp.exe00000001petite;Detectados;Objeto malicioso detectado;VHO:Trojan-Downloader.Win32.Convagent.gen;Protección en la nube;Archivo;\\VBoxSvr\machine_malware;windows_meterpreter_bind_tcp.exe00000001petite;Detectados;Troyano;Alta;Análisis heurístico;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:37:58 PM;\\VBoxSvr\machine_malware\windows_shell_bind_tcp.exe;Detectados;Objeto malicioso detectado;HEUR:Trojan.Win32.Generic;Análisis experto;Archivo;\\VBoxSvr\machine_malware;windows_shell_bind_tcp.exe;Detectados;Troyano;Alta;Parcial;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:38:00 PM;\\VBoxSvr\machine_malware\windows_meterpreter_reverse_tcp.exe;Detectados;Objeto malicioso detectado;HEUR:Trojan.Win32.Generic;Análisis experto;Archivo;\\VBoxSvr\machine_malware;windows_meterpreter_reverse_tcp.exe;Detectados;Troyano;Alta;Parcial;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:38:00 PM;\\VBoxSvr\machine_malware\windows_powershell_reverse_tcp_ssl.exe00000001petite;Detectados;Objeto malicioso detectado;VHO:Trojan.Win32.Convagent.gen;Protección en la nube;Archivo;\\VBoxSvr\machine_malware;windows_powershell_reverse_tcp_ssl.exe00000001petite;Detectados;Troyano;Alta;Análisis heurístico;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:38:00 PM;\\VBoxSvr\machine_malware\windows_shell_bind_hidden_ipknock_tcp.exe00000001petite;Detectados;Objeto malicioso detectado;VHO:Trojan.Win32.Convagent.gen;Protección en la nube;Archivo;\\VBoxSvr\machine_malware;windows_shell_bind_hidden_ipknock_tcp.exe00000001petite;Detectados;Troyano;Alta;Análisis heurístico;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:38:01 PM;\\VBoxSvr\machine_malware\windows_shell_hidden_bind_tcp.exe00000001petite;Detectados;Objeto malicioso detectado;VHO:Trojan.Win32.Convagent.gen;Protección en la nube;Archivo;\\VBoxSvr\machine_malware;windows_shell_hidden_bind_tcp.exe00000001petite;Detectados;Troyano;Alta;Análisis heurístico;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:38:02 PM;\\VBoxSvr\machine_malware\windows_meterpreter_reverse_http.exe;Detectados;Objeto malicioso detectado;HEUR:Trojan.Win32.Generic;Análisis experto;Archivo;\\VBoxSvr\machine_malware;windows_meterpreter_reverse_http.exe;Detectados;Troyano;Alta;Parcial;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:38:03 PM;\\VBoxSvr\machine_malware\windows_meterpreter_reverse_https.exe00000001petite;Detectados;Objeto malicioso detectado;VHO:Trojan-Downloader.Win32.Convagent.gen;Protección en la nube;Archivo;\\VBoxSvr\machine_malware;windows_meterpreter_reverse_https.exe00000001petite;Detectados;Troyano;Alta;Análisis heurístico;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:38:03 PM;\\VBoxSvr\machine_malware\windows_shell_reverse_tcp_rc4.exe00000001petite;Detectados;Objeto malicioso detectado;VHO:Trojan.Win32.Convagent.gen;Protección en la nube;Archivo;\\VBoxSvr\machine_malware;windows_shell_reverse_tcp_rc4.exe00000001petite;Detectados;Troyano;Alta;Análisis heurístico;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:38:08 PM;\\VBoxSvr\machine_malware\windows_meterpreter_reverse_tcp.exepetite;Detectados;Objeto malicioso detectado;HEUR:Trojan.Win32.Generic;Análisis experto;Archivo;\\VBoxSvr\machine_malware;windows_meterpreter_reverse_tcp.exepetite;Detectados;Troyano;Alta;Parcial;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:38:08 PM;\\VBoxSvr\machine_malware\windows_shell_bind_hidden_ipknock_tcp.exe;Detectados;Objeto malicioso detectado;HEUR:Trojan.Win32.Generic;Análisis experto;Archivo;\\VBoxSvr\machine_malware;windows_shell_bind_hidden_ipknock_tcp.exe;Detectados;Troyano;Alta;Parcial;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:38:09 PM;\\VBoxSvr\machine_malware\windows_meterpreter_reverse_http.exepetite;Detectados;Objeto malicioso detectado;HEUR:Trojan.Win32.Generic;Análisis experto;Archivo;\\VBoxSvr\machine_malware;windows_meterpreter_reverse_http.exepetite;Detectados;Troyano;Alta;Parcial;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:38:10 PM;\\VBoxSvr\machine_malware\windows_shell_hidden_bind_tcp.exe;Detectados;Objeto malicioso detectado;HEUR:Trojan.Win32.Generic;Análisis experto;Archivo;\\VBoxSvr\machine_malware;windows_shell_hidden_bind_tcp.exe;Detectados;Troyano;Alta;Parcial;NT AUTHORITY\SYSTEM;Usuario del sistema
